Country,Region,City,Product Name,Product Price,Material Code,Material Quantity,Material Unit Cost,Material Shipping Cost
Turkey,Çankırı,Orta,Product_10,44.42,MAT_040,12,5.22,0.51
Turkey,Çankırı,Orta,Product_10,44.42,MAT_031,3,5.39,0.51
Turkey,Çankırı,Orta,Product_10,44.42,MAT_030,9,5.23,0.51
Turkey,Çankırı,Orta,Product_10,44.42,MAT_038,9,5.19,0.51
Turkey,Çankırı,Orta,Product_11,29.4,MAT_018,15,3.14,0.17
Turkey,Çankırı,Orta,Product_11,29.4,MAT_035,19,3.1,0.17
Turkey,Çankırı,Orta,Product_11,29.4,MAT_044,20,3.05,0.17
Turkey,Çankırı,Orta,Product_11,29.4,MAT_010,9,3.15,0.17
Turkey,Çankırı,Orta,Product_11,29.4,MAT_029,4,3.08,0.17
Turkey,Çankırı,Orta,Product_11,29.4,MAT_026,2,3.11,0.17
Turkey,Çankırı,Orta,Product_12,85.08,MAT_013,20,5.76,0.48
Turkey,Çankırı,Orta,Product_12,85.08,MAT_006,2,5.81,0.48
Turkey,Çankırı,Orta,Product_12,85.08,MAT_011,13,5.84,0.48
Turkey,Çankırı,Orta,Product_12,85.08,MAT_002,6,5.98,0.48
Turkey,Çankırı,Orta,Product_12,85.08,MAT_017,4,5.88,0.48
Turkey,Çankırı,Orta,Product_12,85.08,MAT_042,17,5.76,0.48
Turkey,Çankırı,Orta,Product_13,72.73,MAT_015,15,5.39,0.47
Turkey,Çankırı,Orta,Product_13,72.73,MAT_011,4,5.29,0.47
Turkey,Çankırı,Orta,Product_13,72.73,MAT_032,8,5.23,0.47
Turkey,Çankırı,Orta,Product_13,72.73,MAT_009,19,5.17,0.47
Turkey,Çankırı,Orta,Product_13,72.73,MAT_017,2,5.27,0.47
Turkey,Çankırı,Orta,Product_13,72.73,MAT_049,13,5.21,0.47
Turkey,Çankırı,Orta,Product_13,72.73,MAT_006,17,5.26,0.47
Turkey,Çankırı,Orta,Product_14,23.81,MAT_018,8,2.18,0.15
Turkey,Çankırı,Orta,Product_14,23.81,MAT_048,18,2.17,0.15
Turkey,Çankırı,Orta,Product_14,23.81,MAT_042,17,2.21,0.15
Turkey,Çankırı,Orta,Product_14,23.81,MAT_034,18,2.13,0.15
Turkey,Çankırı,Orta,Product_14,23.81,MAT_023,19,2.2,0.15
Turkey,Çankırı,Orta,Product_15,43.56,MAT_024,10,3.58,0.31
Turkey,Çankırı,Orta,Product_15,43.56,MAT_026,4,3.74,0.31
Turkey,Çankırı,Orta,Product_15,43.56,MAT_028,12,3.67,0.31
Turkey,Çankırı,Orta,Product_15,43.56,MAT_050,20,3.68,0.31
Turkey,Çankırı,Orta,Product_15,43.56,MAT_008,6,3.74,0.31
Turkey,Çankırı,Orta,Product_15,43.56,MAT_039,5,3.58,0.31
Turkey,Çankırı,Orta,Product_15,43.56,MAT_016,15,3.68,0.31
Turkey,Çankırı,Orta,Product_15,43.56,MAT_043,19,3.69,0.31
Turkey,Çankırı,Orta,Product_16,24.91,MAT_021,7,2.71,0.17
Turkey,Çankırı,Orta,Product_16,24.91,MAT_044,17,2.71,0.17
Turkey,Çankırı,Orta,Product_16,24.91,MAT_024,7,2.7,0.17
Turkey,Çankırı,Orta,Product_16,24.91,MAT_041,14,2.66,0.17
Turkey,Çankırı,Orta,Product_16,24.91,MAT_004,15,2.66,0.17
Turkey,Çankırı,Orta,Product_16,24.91,MAT_007,15,2.79,0.17
Turkey,Çankırı,Orta,Product_17,34.86,MAT_015,12,2.23,0.13
Turkey,Çankırı,Orta,Product_17,34.86,MAT_033,13,2.3,0.13
Turkey,Çankırı,Orta,Product_17,34.86,MAT_007,18,2.34,0.13
Turkey,Çankırı,Orta,Product_17,34.86,MAT_043,18,2.3,0.13
Turkey,Çankırı,Orta,Product_17,34.86,MAT_042,20,2.34,0.13
Turkey,Çankırı,Orta,Product_17,34.86,MAT_045,9,2.34,0.13
Turkey,Çankırı,Orta,Product_17,34.86,MAT_014,2,2.3,0.13
Turkey,Çankırı,Orta,Product_17,34.86,MAT_029,2,2.35,0.13
Turkey,Çankırı,Orta,Product_18,61.83,MAT_016,19,8.0,0.53
Turkey,Çankırı,Orta,Product_18,61.83,MAT_019,19,8.03,0.53
Turkey,Çankırı,Orta,Product_18,61.83,MAT_008,20,8.0,0.53
Turkey,Çankırı,Orta,Product_18,61.83,MAT_012,13,7.95,0.53
Turkey,Çankırı,Orta,Product_18,61.83,MAT_005,8,8.15,0.53
Turkey,Çankırı,Orta,Product_19,74.81,MAT_001,15,8.54,0.69
Turkey,Çankırı,Orta,Product_19,74.81,MAT_044,8,8.52,0.69
Turkey,Çankırı,Orta,Product_19,74.81,MAT_022,12,8.68,0.69
Turkey,Çankırı,Orta,Product_19,74.81,MAT_036,10,8.29,0.69
Turkey,Çankırı,Orta,Product_19,74.81,MAT_033,16,8.63,0.69
Turkey,Çankırı,Orta,Product_19,74.81,MAT_009,1,8.48,0.69
Turkey,Çankırı,Orta,Product_19,74.81,MAT_040,16,8.32,0.69
Turkey,Çankırı,Orta,Product_19,74.81,MAT_020,2,8.25,0.69
Turkey,Çankırı,Orta,Product_20,70.59,MAT_042,10,5.74,0.46
Turkey,Çankırı,Orta,Product_20,70.59,MAT_023,15,5.76,0.46
Turkey,Çankırı,Orta,Product_20,70.59,MAT_009,19,5.52,0.46
Turkey,Çankırı,Orta,Product_20,70.59,MAT_037,15,5.6,0.46
Turkey,Çankırı,Orta,Product_20,70.59,MAT_014,3,5.74,0.46
Turkey,Çankırı,Orta,Product_20,70.59,MAT_025,5,5.52,0.46
Turkey,Çankırı,Orta,Product_21,23.02,MAT_006,7,2.37,0.13
Turkey,Çankırı,Orta,Product_21,23.02,MAT_044,7,2.43,0.13
Turkey,Çankırı,Orta,Product_21,23.02,MAT_009,9,2.4,0.13
Turkey,Çankırı,Orta,Product_21,23.02,MAT_047,4,2.44,0.13
Turkey,Çankırı,Orta,Product_21,23.02,MAT_020,14,2.36,0.13
Turkey,Çankırı,Orta,Product_21,23.02,MAT_017,12,2.33,0.13
Turkey,Çankırı,Orta,Product_21,23.02,MAT_034,16,2.32,0.13
Turkey,Çankırı,Orta,Product_22,73.2,MAT_009,10,4.27,0.34
Turkey,Çankırı,Orta,Product_22,73.2,MAT_048,5,4.19,0.34
Turkey,Çankırı,Orta,Product_22,73.2,MAT_004,11,4.29,0.34
Turkey,Çankırı,Orta,Product_22,73.2,MAT_021,3,4.36,0.34
Turkey,Çankırı,Orta,Product_22,73.2,MAT_025,12,4.22,0.34
Turkey,Çankırı,Orta,Product_22,73.2,MAT_033,6,4.34,0.34
Turkey,Çankırı,Orta,Product_22,73.2,MAT_034,17,4.37,0.34
Turkey,Çankırı,Orta,Product_23,73.55,MAT_013,9,3.85,0.25
Turkey,Çankırı,Orta,Product_23,73.55,MAT_017,19,3.83,0.25
Turkey,Çankırı,Orta,Product_23,73.55,MAT_034,7,3.81,0.25
Turkey,Çankırı,Orta,Product_23,73.55,MAT_041,9,3.83,0.25
Turkey,Çankırı,Orta,Product_23,73.55,MAT_011,17,3.69,0.25
Turkey,Çankırı,Orta,Product_23,73.55,MAT_023,15,3.67,0.25
Turkey,Çankırı,Orta,Product_23,73.55,MAT_027,1,3.72,0.25
Turkey,Çankırı,Orta,Product_24,89.44,MAT_027,9,9.73,0.81
Turkey,Çankırı,Orta,Product_24,89.44,MAT_021,16,9.41,0.81
Turkey,Çankırı,Orta,Product_24,89.44,MAT_049,6,9.79,0.81
Turkey,Çankırı,Orta,Product_24,89.44,MAT_004,19,9.47,0.81
Turkey,Çankırı,Orta,Product_24,89.44,MAT_050,8,9.71,0.81
Turkey,Çankırı,Orta,Product_24,89.44,MAT_025,7,9.76,0.81
Turkey,Çankırı,Orta,Product_25,40.56,MAT_033,6,4.44,0.43
Turkey,Çankırı,Orta,Product_25,40.56,MAT_030,1,4.42,0.43
Turkey,Çankırı,Orta,Product_25,40.56,MAT_017,15,4.5,0.43
Turkey,Çankırı,Orta,Product_25,40.56,MAT_048,7,4.37,0.43
Turkey,Çankırı,Orta,Product_25,40.56,MAT_015,15,4.37,0.43
Turkey,Çankırı,Orta,Product_25,40.56,MAT_027,17,4.44,0.43
Turkey,Çankırı,Orta,Product_25,40.56,MAT_047,18,4.42,0.43
Turkey,Çankırı,Orta,Product_25,40.56,MAT_022,3,4.49,0.43
Turkey,Çankırı,Orta,Product_26,30.76,MAT_048,12,2.79,0.23
Turkey,Çankırı,Orta,Product_26,30.76,MAT_044,8,2.89,0.23
Turkey,Çankırı,Orta,Product_26,30.76,MAT_019,2,2.85,0.23
Turkey,Çankırı,Orta,Product_26,30.76,MAT_038,17,2.82,0.23
Turkey,Çankırı,Orta,Product_26,30.76,MAT_049,6,2.81,0.23
Turkey,Çankırı,Orta,Product_26,30.76,MAT_042,6,2.84,0.23
Turkey,Çankırı,Orta,Product_26,30.76,MAT_013,2,2.89,0.23
Turkey,Çankırı,Orta,Product_26,30.76,MAT_006,16,2.87,0.23
Turkey,Çankırı,Orta,Product_27,98.81,MAT_020,12,8.59,0.62
Turkey,Çankırı,Orta,Product_27,98.81,MAT_027,6,8.61,0.62
Turkey,Çankırı,Orta,Product_27,98.81,MAT_013,13,8.47,0.62
Turkey,Çankırı,Orta,Product_27,98.81,MAT_035,13,8.73,0.62
Turkey,Çankırı,Orta,Product_27,98.81,MAT_028,2,8.41,0.62
Turkey,Çankırı,Orta,Product_27,98.81,MAT_023,12,8.39,0.62
Turkey,Çankırı,Orta,Product_27,98.81,MAT_004,18,8.71,0.62
Turkey,Çankırı,Orta,Product_27,98.81,MAT_007,20,8.73,0.62
Turkey,Çankırı,Orta,Product_28,32.75,MAT_029,9,3.69,0.22
Turkey,Çankırı,Orta,Product_28,32.75,MAT_036,14,3.7,0.22
Turkey,Çankırı,Orta,Product_28,32.75,MAT_027,4,3.7,0.22
Turkey,Çankırı,Orta,Product_28,32.75,MAT_042,1,3.71,0.22
Turkey,Çankırı,Orta,Product_28,32.75,MAT_050,20,3.65,0.22
Turkey,Çankırı,Orta,Product_29,88.89,MAT_012,17,10.3,0.89
Turkey,Çankırı,Orta,Product_29,88.89,MAT_013,6,10.41,0.89
Turkey,Çankırı,Orta,Product_29,88.89,MAT_029,8,10.38,0.89
Turkey,Çankırı,Orta,Product_29,88.89,MAT_038,17,10.14,0.89
Turkey,Çankırı,Orta,Product_29,88.89,MAT_018,1,10.07,0.89
Turkey,Çankırı,Orta,Product_29,88.89,MAT_046,6,10.27,0.89
Turkey,Çankırı,Orta,Product_29,88.89,MAT_009,6,10.04,0.89
Turkey,Çankırı,Orta,Product_30,84.18,MAT_011,7,7.43,0.59
Turkey,Çankırı,Orta,Product_30,84.18,MAT_020,9,7.35,0.59
Turkey,Çankırı,Orta,Product_30,84.18,MAT_028,1,7.55,0.59
Turkey,Çankırı,Orta,Product_30,84.18,MAT_039,6,7.2,0.59
Turkey,Çankırı,Orta,Product_30,84.18,MAT_045,13,7.33,0.59
Turkey,Çankırı,Orta,Product_31,76.76,MAT_022,8,3.27,0.28
Turkey,Çankırı,Orta,Product_31,76.76,MAT_009,6,3.22,0.28
Turkey,Çankırı,Orta,Product_31,76.76,MAT_041,15,3.31,0.28
Turkey,Çankırı,Orta,Product_31,76.76,MAT_006,6,3.21,0.28
Turkey,Çankırı,Orta,Product_31,76.76,MAT_005,12,3.19,0.28
Turkey,Çankırı,Orta,Product_31,76.76,MAT_001,14,3.33,0.28
Turkey,Çankırı,Orta,Product_31,76.76,MAT_037,1,3.24,0.28
Turkey,Çankırı,Orta,Product_31,76.76,MAT_035,19,3.33,0.28
Turkey,Çankırı,Orta,Product_32,91.17,MAT_006,5,10.64,0.61
Turkey,Çankırı,Orta,Product_32,91.17,MAT_026,8,10.68,0.61
Turkey,Çankırı,Orta,Product_32,91.17,MAT_045,19,10.25,0.61
Turkey,Çankırı,Orta,Product_32,91.17,MAT_002,1,10.25,0.61
Turkey,Çankırı,Orta,Product_32,91.17,MAT_005,10,10.67,0.61
Turkey,Çankırı,Orta,Product_32,91.17,MAT_017,16,10.37,0.61
Turkey,Çankırı,Orta,Product_32,91.17,MAT_010,5,10.76,0.61
Turkey,Çankırı,Orta,Product_32,91.17,MAT_044,19,10.6,0.61
Turkey,Çankırı,Orta,Product_33,40.61,MAT_003,12,2.58,0.17
Turkey,Çankırı,Orta,Product_33,40.61,MAT_031,8,2.62,0.17
Turkey,Çankırı,Orta,Product_33,40.61,MAT_019,20,2.55,0.17
Turkey,Çankırı,Orta,Product_33,40.61,MAT_008,3,2.53,0.17
Turkey,Çankırı,Orta,Product_33,40.61,MAT_029,7,2.67,0.17
Turkey,Çankırı,Orta,Product_34,87.33,MAT_012,19,16.4,1.19
Turkey,Çankırı,Orta,Product_34,87.33,MAT_048,11,15.63,1.19
Turkey,Çankırı,Orta,Product_34,87.33,MAT_016,20,16.08,1.19
Turkey,Çankırı,Orta,Product_34,87.33,MAT_041,18,15.74,1.19
Turkey,Çankırı,Orta,Product_34,87.33,MAT_021,7,16.34,1.19
Turkey,Çankırı,Orta,Product_35,43.21,MAT_039,10,6.62,0.66
Turkey,Çankırı,Orta,Product_35,43.21,MAT_050,17,6.63,0.66
Turkey,Çankırı,Orta,Product_35,43.21,MAT_042,14,6.71,0.67
Turkey,Çankırı,Orta,Product_35,43.21,MAT_003,13,6.74,0.67
Turkey,Çankırı,Orta,Product_35,43.21,MAT_022,18,6.7,0.67
Turkey,Çankırı,Orta,Product_36,97.77,MAT_026,5,10.48,0.55
Turkey,Çankırı,Orta,Product_36,97.77,MAT_017,11,10.45,0.55
Turkey,Çankırı,Orta,Product_36,97.77,MAT_011,10,10.67,0.55
Turkey,Çankırı,Orta,Product_36,97.77,MAT_004,4,10.33,0.55
Turkey,Çankırı,Orta,Product_36,97.77,MAT_020,12,10.4,0.55
Turkey,Çankırı,Orta,Product_36,97.77,MAT_001,8,10.54,0.55
Turkey,Çankırı,Orta,Product_36,97.77,MAT_015,14,10.16,0.55
Turkey,Çankırı,Orta,Product_36,97.77,MAT_036,10,10.27,0.55
Turkey,Çankırı,Orta,Product_37,89.52,MAT_002,5,14.4,1.37
Turkey,Çankırı,Orta,Product_37,89.52,MAT_027,4,13.98,1.37
Turkey,Çankırı,Orta,Product_37,89.52,MAT_050,4,14.35,1.37
Turkey,Çankırı,Orta,Product_37,89.52,MAT_007,6,13.81,1.37
Turkey,Çankırı,Orta,Product_37,89.52,MAT_039,3,14.4,1.37
Turkey,Çankırı,Orta,Product_37,89.52,MAT_003,6,14.06,1.37
Turkey,Çankırı,Orta,Product_38,49.49,MAT_011,13,2.43,0.14
Turkey,Çankırı,Orta,Product_38,49.49,MAT_048,13,2.49,0.14
Turkey,Çankırı,Orta,Product_38,49.49,MAT_026,11,2.4,0.14
Turkey,Çankırı,Orta,Product_38,49.49,MAT_020,11,2.49,0.14
Turkey,Çankırı,Orta,Product_38,49.49,MAT_028,1,2.43,0.14
Turkey,Çankırı,Orta,Product_38,49.49,MAT_022,16,2.48,0.14
Turkey,Çankırı,Orta,Product_38,49.49,MAT_041,19,2.45,0.14
Turkey,Çankırı,Orta,Product_39,53.88,MAT_026,17,6.01,0.36
Turkey,Çankırı,Orta,Product_39,53.88,MAT_045,18,6.01,0.36
Turkey,Çankırı,Orta,Product_39,53.88,MAT_035,17,6.09,0.36
Turkey,Çankırı,Orta,Product_39,53.88,MAT_008,20,6.14,0.36
Turkey,Çankırı,Orta,Product_39,53.88,MAT_012,17,5.91,0.36
Turkey,Çankırı,Orta,Product_39,53.88,MAT_013,11,5.94,0.36
Turkey,Çankırı,Orta,Product_39,53.88,MAT_007,19,6.18,0.36
Turkey,Çankırı,Orta,Product_39,53.88,MAT_043,10,5.98,0.36
Turkey,Çankırı,Orta,Product_40,55.35,MAT_048,16,6.91,0.6
Turkey,Çankırı,Orta,Product_40,55.35,MAT_019,15,6.75,0.6
Turkey,Çankırı,Orta,Product_40,55.35,MAT_022,6,6.75,0.6
Turkey,Çankırı,Orta,Product_40,55.35,MAT_036,1,7.16,0.6
Turkey,Çankırı,Orta,Product_40,55.35,MAT_037,7,6.85,0.6
Turkey,Çankırı,Orta,Product_40,55.35,MAT_024,2,6.96,0.6
Turkey,Çankırı,Orta,Product_40,55.35,MAT_033,16,6.77,0.6
Turkey,Çankırı,Orta,Product_41,25.73,MAT_043,17,1.71,0.14
Turkey,Çankırı,Orta,Product_41,25.73,MAT_041,9,1.66,0.14
Turkey,Çankırı,Orta,Product_41,25.73,MAT_002,2,1.72,0.14
Turkey,Çankırı,Orta,Product_41,25.73,MAT_004,18,1.64,0.14
Turkey,Çankırı,Orta,Product_41,25.73,MAT_001,18,1.68,0.14
Turkey,Çankırı,Orta,Product_42,20.84,MAT_047,9,1.96,0.17
Turkey,Çankırı,Orta,Product_42,20.84,MAT_032,11,1.91,0.17
Turkey,Çankırı,Orta,Product_42,20.84,MAT_006,15,1.99,0.17
Turkey,Çankırı,Orta,Product_42,20.84,MAT_034,7,1.95,0.17
Turkey,Çankırı,Orta,Product_42,20.84,MAT_012,16,1.95,0.17
Turkey,Çankırı,Orta,Product_43,32.73,MAT_025,16,3.01,0.2
Turkey,Çankırı,Orta,Product_43,32.73,MAT_016,15,2.9,0.2
Turkey,Çankırı,Orta,Product_43,32.73,MAT_009,7,2.87,0.2
Turkey,Çankırı,Orta,Product_43,32.73,MAT_034,13,2.85,0.2
Turkey,Çankırı,Orta,Product_43,32.73,MAT_031,1,2.97,0.2
Turkey,Çankırı,Orta,Product_43,32.73,MAT_047,12,2.99,0.2
Turkey,Çankırı,Orta,Product_43,32.73,MAT_023,18,2.95,0.2
Turkey,Çankırı,Orta,Product_43,32.73,MAT_014,5,2.96,0.2
Turkey,Çankırı,Orta,Product_44,99.54,MAT_025,8,6.28,0.58
Turkey,Çankırı,Orta,Product_44,99.54,MAT_007,3,6.16,0.58
Turkey,Çankırı,Orta,Product_44,99.54,MAT_031,19,6.18,0.58
Turkey,Çankırı,Orta,Product_44,99.54,MAT_006,7,6.17,0.58
Turkey,Çankırı,Orta,Product_44,99.54,MAT_001,16,6.18,0.58
Turkey,Çankırı,Orta,Product_45,32.96,MAT_010,6,1.3,0.12
Turkey,Çankırı,Orta,Product_45,32.96,MAT_003,14,1.3,0.12
Turkey,Çankırı,Orta,Product_45,32.96,MAT_038,12,1.33,0.12
Turkey,Çankırı,Orta,Product_45,32.96,MAT_028,6,1.31,0.12
Turkey,Çankırı,Orta,Product_45,32.96,MAT_027,11,1.33,0.12
Turkey,Çankırı,Orta,Product_45,32.96,MAT_022,11,1.34,0.12
Turkey,Çankırı,Orta,Product_45,32.96,MAT_026,15,1.35,0.12
Turkey,Çankırı,Orta,Product_45,32.96,MAT_039,5,1.32,0.12
Turkey,Çankırı,Orta,Product_46,99.83,MAT_047,9,7.2,0.67
Turkey,Çankırı,Orta,Product_46,99.83,MAT_050,10,7.21,0.67
Turkey,Çankırı,Orta,Product_46,99.83,MAT_033,17,7.14,0.67
Turkey,Çankırı,Orta,Product_46,99.83,MAT_017,3,7.17,0.67
Turkey,Çankırı,Orta,Product_46,99.83,MAT_041,18,6.98,0.67
Turkey,Çankırı,Orta,Product_47,71.76,MAT_032,4,5.79,0.5
Turkey,Çankırı,Orta,Product_47,71.76,MAT_019,7,5.7,0.5
Turkey,Çankırı,Orta,Product_47,71.76,MAT_041,9,5.77,0.5
Turkey,Çankırı,Orta,Product_47,71.76,MAT_011,14,5.86,0.5
Turkey,Çankırı,Orta,Product_47,71.76,MAT_021,8,5.74,0.5
Turkey,Çankırı,Orta,Product_47,71.76,MAT_013,6,5.9,0.5
Turkey,Çankırı,Orta,Product_47,71.76,MAT_009,6,5.84,0.5
Turkey,Çankırı,Orta,Product_47,71.76,MAT_003,2,5.89,0.5
Turkey,Çankırı,Orta,Product_48,93.78,MAT_035,13,6.88,0.36
Turkey,Çankırı,Orta,Product_48,93.78,MAT_005,12,6.99,0.36
Turkey,Çankırı,Orta,Product_48,93.78,MAT_003,2,6.77,0.36
Turkey,Çankırı,Orta,Product_48,93.78,MAT_015,1,6.9,0.36
Turkey,Çankırı,Orta,Product_48,93.78,MAT_034,16,6.8,0.36
Turkey,Çankırı,Orta,Product_48,93.78,MAT_043,16,6.98,0.36
Turkey,Çankırı,Orta,Product_48,93.78,MAT_001,3,7.13,0.36
Turkey,Çankırı,Orta,Product_49,70.95,MAT_038,15,5.93,0.52
Turkey,Çankırı,Orta,Product_49,70.95,MAT_034,18,5.78,0.52
Turkey,Çankırı,Orta,Product_49,70.95,MAT_042,1,5.68,0.52
Turkey,Çankırı,Orta,Product_49,70.95,MAT_003,15,5.73,0.52
Turkey,Çankırı,Orta,Product_49,70.95,MAT_006,9,5.72,0.52
Turkey,Çankırı,Orta,Product_49,70.95,MAT_008,6,5.8,0.52
Turkey,Çankırı,Orta,Product_50,68.15,MAT_035,3,4.14,0.29
Turkey,Çankırı,Orta,Product_50,68.15,MAT_038,5,4.17,0.29
Turkey,Çankırı,Orta,Product_50,68.15,MAT_029,17,4.03,0.29
Turkey,Çankırı,Orta,Product_50,68.15,MAT_020,12,4.19,0.29
Turkey,Çankırı,Orta,Product_50,68.15,MAT_012,10,4.04,0.29
Turkey,Çankırı,Orta,Product_50,68.15,MAT_003,11,4.07,0.29
Turkey,Çankırı,Orta,Product_50,68.15,MAT_030,12,4.11,0.29
Turkey,Çankırı,Orta,Product_50,68.15,MAT_034,6,4.15,0.29
Turkey,Çankırı,Atkaracalar,Product_1,66.19,MAT_028,5,6.07,0.47
Turkey,Çankırı,Atkaracalar,Product_1,66.19,MAT_003,18,6.2,0.47
Turkey,Çankırı,Atkaracalar,Product_1,66.19,MAT_046,9,6.13,0.47
Turkey,Çankırı,Atkaracalar,Product_1,66.19,MAT_047,7,6.06,0.47
Turkey,Çankırı,Atkaracalar,Product_1,66.19,MAT_004,14,6.06,0.47
Turkey,Çankırı,Atkaracalar,Product_1,66.19,MAT_040,17,6.21,0.47
Turkey,Çankırı,Atkaracalar,Product_1,66.19,MAT_031,17,6.11,0.47
Turkey,Çankırı,Atkaracalar,Product_2,30.9,MAT_015,2,3.55,0.34
Turkey,Çankırı,Atkaracalar,Product_2,30.9,MAT_026,12,3.54,0.34
Turkey,Çankırı,Atkaracalar,Product_2,30.9,MAT_011,18,3.63,0.34
Turkey,Çankırı,Atkaracalar,Product_2,30.9,MAT_013,4,3.74,0.34
Turkey,Çankırı,Atkaracalar,Product_2,30.9,MAT_035,2,3.55,0.34
Turkey,Çankırı,Atkaracalar,Product_2,30.9,MAT_018,9,3.72,0.34
Turkey,Çankırı,Atkaracalar,Product_2,30.9,MAT_016,19,3.71,0.34
Turkey,Çankırı,Atkaracalar,Product_3,44.92,MAT_047,5,7.39,0.65
Turkey,Çankırı,Atkaracalar,Product_3,44.92,MAT_036,20,7.41,0.65
Turkey,Çankırı,Atkaracalar,Product_3,44.92,MAT_004,11,7.47,0.65
Turkey,Çankırı,Atkaracalar,Product_3,44.92,MAT_017,10,7.53,0.65
Turkey,Çankırı,Atkaracalar,Product_3,44.92,MAT_045,11,7.56,0.65
Turkey,Çankırı,Atkaracalar,Product_4,60.13,MAT_038,20,10.59,0.9
Turkey,Çankırı,Atkaracalar,Product_4,60.13,MAT_031,10,10.68,0.9
Turkey,Çankırı,Atkaracalar,Product_4,60.13,MAT_045,20,10.71,0.9
Turkey,Çankırı,Atkaracalar,Product_4,60.13,MAT_025,1,10.74,0.9
Turkey,Çankırı,Atkaracalar,Product_4,60.13,MAT_050,5,10.72,0.9
Turkey,Çankırı,Atkaracalar,Product_5,96.02,MAT_005,6,9.15,0.81
Turkey,Çankırı,Atkaracalar,Product_5,96.02,MAT_032,10,9.05,0.81
Turkey,Çankırı,Atkaracalar,Product_5,96.02,MAT_020,3,8.74,0.81
Turkey,Çankırı,Atkaracalar,Product_5,96.02,MAT_003,1,9.05,0.81
Turkey,Çankırı,Atkaracalar,Product_5,96.02,MAT_011,11,9.1,0.81
Turkey,Çankırı,Atkaracalar,Product_5,96.02,MAT_022,10,9.25,0.81
Turkey,Çankırı,Atkaracalar,Product_6,71.91,MAT_035,12,4.86,0.46
Turkey,Çankırı,Atkaracalar,Product_6,71.91,MAT_005,5,4.81,0.46
Turkey,Çankırı,Atkaracalar,Product_6,71.91,MAT_014,18,4.83,0.46
Turkey,Çankırı,Atkaracalar,Product_6,71.91,MAT_018,16,5.08,0.46
Turkey,Çankırı,Atkaracalar,Product_6,71.91,MAT_016,5,5.06,0.46
Turkey,Çankırı,Atkaracalar,Product_6,71.91,MAT_025,11,4.92,0.46
Turkey,Çankırı,Atkaracalar,Product_6,71.91,MAT_031,16,4.93,0.46
Turkey,Çankırı,Atkaracalar,Product_7,41.6,MAT_037,16,4.33,0.23
Turkey,Çankırı,Atkaracalar,Product_7,41.6,MAT_022,16,4.49,0.23
Turkey,Çankırı,Atkaracalar,Product_7,41.6,MAT_011,17,4.32,0.23
Turkey,Çankırı,Atkaracalar,Product_7,41.6,MAT_033,11,4.3,0.23
Turkey,Çankırı,Atkaracalar,Product_7,41.6,MAT_007,7,4.34,0.23
Turkey,Çankırı,Atkaracalar,Product_7,41.6,MAT_026,13,4.37,0.23
Turkey,Çankırı,Atkaracalar,Product_7,41.6,MAT_021,18,4.41,0.23
Turkey,Çankırı,Atkaracalar,Product_7,41.6,MAT_050,2,4.37,0.23
Turkey,Çankırı,Atkaracalar,Product_8,24.95,MAT_017,12,4.51,0.27
Turkey,Çankırı,Atkaracalar,Product_8,24.95,MAT_010,2,4.5,0.27
Turkey,Çankırı,Atkaracalar,Product_8,24.95,MAT_047,6,4.53,0.27
Turkey,Çankırı,Atkaracalar,Product_8,24.95,MAT_044,17,4.48,0.27
Turkey,Çankırı,Atkaracalar,Product_8,24.95,MAT_001,9,4.43,0.27
Turkey,Çankırı,Atkaracalar,Product_9,77.39,MAT_037,15,14.25,1.24
Turkey,Çankırı,Atkaracalar,Product_9,77.39,MAT_015,5,14.11,1.24
Turkey,Çankırı,Atkaracalar,Product_9,77.39,MAT_024,18,13.7,1.24
Turkey,Çankırı,Atkaracalar,Product_9,77.39,MAT_026,1,13.99,1.24
Turkey,Çankırı,Atkaracalar,Product_9,77.39,MAT_021,20,13.77,1.24
Turkey,Çankırı,Atkaracalar,Product_10,85.93,MAT_007,15,12.39,1.11
Turkey,Çankırı,Atkaracalar,Product_10,85.93,MAT_011,17,12.23,1.11
Turkey,Çankırı,Atkaracalar,Product_10,85.93,MAT_028,11,12.35,1.11
Turkey,Çankırı,Atkaracalar,Product_10,85.93,MAT_034,14,12.35,1.11
Turkey,Çankırı,Atkaracalar,Product_10,85.93,MAT_008,16,12.04,1.11
Turkey,Çankırı,Atkaracalar,Product_10,85.93,MAT_005,5,12.2,1.11
Turkey,Çankırı,Atkaracalar,Product_11,58.84,MAT_007,3,5.38,0.47
Turkey,Çankırı,Atkaracalar,Product_11,58.84,MAT_047,6,5.28,0.47
Turkey,Çankırı,Atkaracalar,Product_11,58.84,MAT_020,3,5.41,0.47
Turkey,Çankırı,Atkaracalar,Product_11,58.84,MAT_014,8,5.2,0.47
Turkey,Çankırı,Atkaracalar,Product_11,58.84,MAT_017,7,5.23,0.47
Turkey,Çankırı,Atkaracalar,Product_11,58.84,MAT_024,1,5.47,0.47
Turkey,Çankırı,Atkaracalar,Product_11,58.84,MAT_041,1,5.42,0.47
Turkey,Çankırı,Atkaracalar,Product_11,58.84,MAT_050,14,5.31,0.47
Turkey,Çankırı,Atkaracalar,Product_12,71.34,MAT_008,15,9.3,0.51
Turkey,Çankırı,Atkaracalar,Product_12,71.34,MAT_017,7,9.05,0.51
Turkey,Çankırı,Atkaracalar,Product_12,71.34,MAT_013,3,9.46,0.51
